t_s,z_true_m,z_raw_tof,z_mov_avg_10,z_lp_iir_085,z_complementary_098,z_kf1_1state,z_kf1_2state,z_kf1_3state,z_kalman9D_fw
12.52,1.0,1.002751,0.99738,0.997767,0.999729,1.000029,0.997783,0.997155,0.9974
12.525,1.0,1.002751,0.99738,0.997767,0.999703,1.000029,0.997836,0.997163,0.997373
12.53,1.0,1.002751,0.99738,0.997767,0.999676,1.000029,0.997889,0.997171,0.997346
12.535,1.0,1.002751,0.99738,0.997767,0.99965,1.000029,0.997942,0.997181,0.997319
12.54,1.0,0.998196,0.997384,0.997831,0.999595,0.998966,0.998053,0.997438,0.99737
12.545,1.0,0.998196,0.997384,0.997831,0.999569,0.998966,0.998108,0.997459,0.997345
12.55,1.0,0.998196,0.997384,0.997831,0.999543,0.998966,0.998164,0.99748,0.99732
12.555,1.0,0.998196,0.997384,0.997831,0.999516,0.998966,0.998219,0.997502,0.997294
12.56,1.0,0.999391,0.997455,0.998065,0.999487,0.999212,0.998594,0.997985,0.99745
12.565,1.0,0.999391,0.997455,0.998065,0.99946,0.999212,0.998663,0.998025,0.997426
12.57,1.0,0.999391,0.997455,0.998065,0.999432,0.999212,0.998731,0.998068,0.997402
12.575,1.0,0.999391,0.997455,0.998065,0.999405,0.999212,0.9988,0.998111,0.997378
12.58,1.0,0.999246,0.998958,0.998242,0.999375,0.999232,0.998977,0.998424,0.997516
12.585,1.0,0.999246,0.998958,0.998242,0.999348,0.999232,0.99905,0.99848,0.997494
12.59,1.0,0.999246,0.998958,0.998242,0.999321,0.999232,0.999123,0.998537,0.997472
12.595,1.0,0.999246,0.998958,0.998242,0.999293,0.999232,0.999197,0.998596,0.99745
12.6,1.0,0.999127,0.997772,0.998375,0.999264,0.999171,0.999229,0.998772,0.997573
12.605,1.0,0.999127,0.997772,0.998375,0.999237,0.999171,0.999301,0.998838,0.997553
12.61,1.0,0.999127,0.997772,0.998375,0.99921,0.999171,0.999372,0.998905,0.997533
12.615,1.0,0.999127,0.997772,0.998375,0.999183,0.999171,0.999444,0.998974,0.997513
12.62,1.0,1.00131,0.998088,0.998815,0.999198,1.000411,1.000029,0.999602,0.997819
12.625,1.0,1.00131,0.998088,0.998815,0.999172,1.000411,1.000122,0.999694,0.997802
12.63,1.0,1.00131,0.998088,0.998815,0.999147,1.000411,1.000215,0.999788,0.997786
12.635,1.0,1.00131,0.998088,0.998815,0.999121,1.000411,1.000308,0.999883,0.99777
12.64,1.0,0.989971,0.997766,0.997489,0.998912,0.994358,0.997417,0.997518,0.997087
12.645,1.0,0.989971,0.997766,0.997489,0.998882,0.994358,0.997385,0.99753,0.997063
12.65,1.0,0.989971,0.997766,0.997489,0.998851,0.994358,0.997354,0.997542,0.997039
12.655,1.0,0.989971,0.997766,0.997489,0.99882,0.994358,0.997322,0.997555,0.997014
12.66,1.0,0.997303,0.998213,0.997461,0.99876,0.996065,0.997294,0.997503,0.997017
12.665,1.0,0.997303,0.998213,0.997461,0.998729,0.996065,0.997263,0.997514,0.996993
12.67,1.0,0.997303,0.998213,0.997461,0.998698,0.996065,0.997231,0.997526,0.99697
12.675,1.0,0.997303,0.998213,0.997461,0.998667,0.996065,0.9972,0.997539,0.996947
12.68,1.0,1.000592,0.998361,0.99793,0.998675,0.99869,0.998148,0.9983,0.997237
12.685,1.0,1.000592,0.998361,0.99793,0.998646,0.99869,0.998157,0.99834,0.997217
12.69,1.0,1.000592,0.998361,0.99793,0.998615,0.99869,0.998167,0.998381,0.997197
12.695,1.0,1.000592,0.998361,0.99793,0.998585,0.99869,0.998176,0.998422,0.997177
12.7,1.0,1.006796,0.999468,0.99926,0.99872,1.00339,1.000649,1.000515,0.997982
12.705,1.0,1.006796,0.999468,0.99926,0.998694,1.00339,1.000761,1.000631,0.997971
12.71,1.0,1.006796,0.999468,0.99926,0.998667,1.00339,1.000873,1.000749,0.99796
12.715,1.0,1.006796,0.999468,0.99926,0.998642,1.00339,1.000986,1.000869,0.997949
12.72,1.0,0.999771,0.99917,0.999337,0.998639,1.001292,1.000719,1.000691,0.998096
12.725,1.0,0.999771,0.99917,0.999337,0.998613,1.001292,1.000815,1.000805,0.998087
12.73,1.0,0.999771,0.99917,0.999337,0.998588,1.001292,1.000911,1.00092,0.998078
12.735,1.0,0.999771,0.99917,0.999337,0.998562,1.001292,1.001008,1.001038,0.998068
12.74,1.0,1.004443,0.999795,1.000103,0.998655,1.003119,1.002059,1.001965,0.998605
12.745,1.0,1.004443,0.999795,1.000103,0.998633,1.003119,1.002196,1.002115,0.998603
12.75,1.0,1.004443,0.999795,1.000103,0.998612,1.003119,1.002332,1.002267,0.998601
12.755,1.0,1.004443,0.999795,1.000103,0.998589,1.003119,1.002469,1.002421,0.998599
12.76,1.0,1.009077,1.000764,1.001449,0.998778,1.006573,1.004456,1.004177,0.999493
12.765,1.0,1.009077,1.000764,1.001449,0.998761,1.006573,1.00467,1.004393,0.999501
12.77,1.0,1.009077,1.000764,1.001449,0.998744,1.006573,1.004884,1.004612,0.999509
12.775,1.0,1.009077,1.000764,1.001449,0.998727,1.006573,1.005098,1.004834,0.999516
12.78,1.0,1.003391,1.001178,1.00174,0.998804,1.004728,1.004762,1.004648,0.999854
12.785,1.0,1.003391,1.001178,1.00174,0.99879,1.004728,1.004952,1.004862,0.999866
12.79,1.0,1.003391,1.001178,1.00174,0.998776,1.004728,1.005143,1.005079,0.999878
12.795,1.0,1.003391,1.001178,1.00174,0.998763,1.004728,1.005334,1.005299,0.999891
12.8,1.0,0.993986,1.000664,1.000577,0.998654,0.9985,1.002224,1.002684,0.999397
12.805,1.0,0.993986,1.000664,1.000577,0.998638,0.9985,1.002277,1.002809,0.999403
12.81,1.0,0.993986,1.000664,1.000577,0.998622,0.9985,1.002329,1.002935,0.99941
12.815,1.0,0.993986,1.000664,1.000577,0.998608,0.9985,1.002382,1.003063,0.999418
12.82,1.0,1.000074,1.00054,1.000502,0.998623,0.999412,1.00176,1.002425,0.999481
12.825,1.0,1.000074,1.00054,1.000502,0.998609,0.999412,1.001784,1.002528,0.999489
12.83,1.0,1.000074,1.00054,1.000502,0.998595,0.999412,1.001809,1.002632,0.999498
12.835,1.0,1.000074,1.00054,1.000502,0.998582,0.999412,1.001834,1.002737,0.999507
12.84,1.0,0.999613,1.001504,1.000368,0.998589,0.999529,1.001216,1.002049,0.999524
12.845,1.0,0.999613,1.001504,1.000368,0.998575,0.999529,1.001214,1.002128,0.999533
12.85,1.0,0.999613,1.001504,1.000368,0.998563,0.999529,1.001212,1.002207,0.999542
12.855,1.0,0.999613,1.001504,1.000368,0.99855,0.999529,1.001209,1.002287,0.999551
12.86,1.0,0.996723,1.001447,0.999822,0.998502,0.997902,0.999924,1.000979,0.999318
12.865,1.0,0.996723,1.001447,0.999822,0.998489,0.997902,0.999869,1.00101,0.999326
12.87,1.0,0.996723,1.001447,0.999822,0.998476,0.997902,0.999813,1.001042,0.999333
12.875,1.0,0.996723,1.001447,0.999822,0.998463,0.997902,0.999757,1.001073,0.99934
12.88,1.0,1.005606,1.001948,1.000689,0.998593,1.002369,1.001391,1.002211,0.999883
12.885,1.0,1.005606,1.001948,1.000689,0.998583,1.002369,1.001406,1.002281,0.999896
12.89,1.0,1.005606,1.001948,1.000689,0.998573,1.002369,1.00142,1.002352,0.999909
12.895,1.0,1.005606,1.001948,1.000689,0.998562,1.002369,1.001435,1.002422,0.999921
12.9,1.0,0.992651,1.000534,0.999484,0.998433,0.996735,0.998933,1.000072,0.999309
12.905,1.0,0.992651,1.000534,0.999484,0.998419,0.996735,0.998842,1.000057,0.999314
12.91,1.0,0.992651,1.000534,0.999484,0.998406,0.996735,0.998752,1.000041,0.99932
12.915,1.0,0.992651,1.000534,0.999484,0.998392,0.996735,0.998662,1.000025,0.999325
12.92,1.0,0.994524,1.000009,0.99874,0.998301,0.995453,0.997414,0.998658,0.998918
12.925,1.0,0.994524,1.000009,0.99874,0.998285,0.995453,0.997275,0.998591,0.998918
12.93,1.0,0.994524,1.000009,0.99874,0.998269,0.995453,0.997136,0.998523,0.998918
12.935,1.0,0.994524,1.000009,0.99874,0.998254,0.995453,0.996997,0.998453,0.998918
12.94,1.0,0.993691,0.998934,0.997982,0.998149,0.994432,0.995953,0.997227,0.998473
12.945,1.0,0.993691,0.998934,0.997982,0.998132,0.994432,0.995776,0.997113,0.998469
12.95,1.0,0.993691,0.998934,0.997982,0.998115,0.994432,0.9956,0.996996,0.998465
12.955,1.0,0.993691,0.998934,0.997982,0.998099,0.994432,0.995423,0.996877,0.998462
12.96,1.0,0.997363,0.997762,0.99789,0.998069,0.996131,0.995852,0.996905,0.998365
12.965,1.0,0.997363,0.997762,0.99789,0.998053,0.996131,0.995701,0.996786,0.998362
12.97,1.0,0.997363,0.997762,0.99789,0.998038,0.996131,0.99555,0.996665,0.998359
12.975,1.0,0.997363,0.997762,0.99789,0.998023,0.996131,0.995398,0.996542,0.998356
12.98,1.0,1.002187,0.997642,0.998534,0.998092,0.999642,0.997233,0.997836,0.998682
12.985,1.0,1.002187,0.997642,0.998534,0.998079,0.999642,0.997164,0.997758,0.998683
12.99,1.0,1.002187,0.997642,0.998534,0.998065,0.999642,0.997096,0.997679,0.998683
12.995,1.0,1.002187,0.997642,0.998534,0.99805,0.999642,0.997028,0.997599,0.998683
13.0,1.0,0.99282,0.997525,0.997677,0.997931,0.995687,0.995775,0.996361,0.998181
13.005,1.0,0.99282,0.997525,0.997677,0.997914,0.995687,0.995657,0.996236,0.998175
13.01,1.0,0.99282,0.997525,0.997677,0.997898,0.995687,0.99554,0.996109,0.998169
13.015,1.0,0.99282,0.997525,0.997677,0.99788,0.995687,0.995422,0.99598,0.998163
13.02,1.0,1.007654,0.998283,0.999174,0.998059,1.002625,0.998837,0.998754,0.99897
13.025,1.0,1.007654,0.998283,0.999174,0.998047,1.002625,0.998867,0.998723,0.998973
13.03,1.0,1.007654,0.998283,0.999174,0.998035,1.002625,0.998897,0.998693,0.998976
13.035,1.0,1.007654,0.998283,0.999174,0.998022,1.002625,0.998926,0.998661,0.998979
13.04,1.0,0.996492,0.997971,0.998771,0.997979,0.999069,0.998251,0.998104,0.998769
13.045,1.0,0.996492,0.997971,0.998771,0.997965,0.999069,0.998252,0.998053,0.998769
13.05,1.0,0.996492,0.997971,0.998771,0.997951,0.999069,0.998252,0.998001,0.998768
13.055,1.0,0.996492,0.997971,0.998771,0.997937,0.999069,0.998252,0.997948,0.998768
13.06,1.0,0.990348,0.997334,0.997508,0.997772,0.994013,0.995991,0.996038,0.998047
13.065,1.0,0.990348,0.997334,0.997508,0.997754,0.994013,0.995897,0.995917,0.998039
13.07,1.0,0.990348,0.997334,0.997508,0.997736,0.994013,0.995803,0.995795,0.99803
13.075,1.0,0.990348,0.997334,0.997508,0.997718,0.994013,0.995709,0.995671,0.998022
13.08,1.0,1.002057,0.996979,0.99819,0.997787,0.998677,0.997458,0.997147,0.998359
13.085,1.0,1.002057,0.996979,0.99819,0.997772,0.998677,0.997441,0.997076,0.998355
13.09,1.0,1.002057,0.996979,0.99819,0.997756,0.998677,0.997424,0.997005,0.99835
13.095,1.0,1.002057,0.996979,0.99819,0.997741,0.998677,0.997407,0.996932,0.998346
13.1,1.0,1.00308,0.998022,0.998924,0.997832,1.00123,0.999018,0.998389,0.998747
13.105,1.0,1.00308,0.998022,0.998924,0.99782,1.00123,0.999068,0.998368,0.998747
13.11,1.0,1.00308,0.998022,0.998924,0.997807,1.00123,0.999119,0.998348,0.998747
13.115,1.0,1.00308,0.998022,0.998924,0.997794,1.00123,0.99917,0.998327,0.998748
13.12,1.0,1.006515,0.999221,1.000062,0.997956,1.004294,1.001308,1.000326,0.999412
13.125,1.0,1.006515,0.999221,1.000062,0.997947,1.004294,1.001446,1.000377,0.99942
13.13,1.0,1.006515,0.999221,1.000062,0.997939,1.004294,1.001584,1.000428,0.999427
13.135,1.0,1.006515,0.999221,1.000062,0.99793,1.004294,1.001722,1.000481,0.999435
13.14,1.0,0.997333,0.999585,0.999653,0.997911,1.000258,1.000565,0.999747,0.999262
13.145,1.0,0.997333,0.999585,0.999653,0.997903,1.000258,1.000649,0.999774,0.999269
13.15,1.0,0.997333,0.999585,0.999653,0.997895,1.000258,1.000733,0.999801,0.999275
13.155,1.0,0.997333,0.999585,0.999653,0.997887,1.000258,1.000817,0.999829,0.999281
13.16,1.0,0.993976,0.999246,0.998801,0.997799,0.996616,0.99892,0.99841,0.998833
13.165,1.0,0.993976,0.999246,0.998801,0.997789,0.996616,0.998921,0.998388,0.998833
13.17,1.0,0.993976,0.999246,0.998801,0.997779,0.996616,0.998922,0.998365,0.998834
13.175,1.0,0.993976,0.999246,0.998801,0.997768,0.996616,0.998923,0.998343,0.998835
13.18,1.0,0.996902,0.998718,0.998517,0.997741,0.996782,0.998346,0.997971,0.99867
13.185,1.0,0.996902,0.998718,0.998517,0.99773,0.996782,0.998323,0.997935,0.998669
13.19,1.0,0.996902,0.998718,0.998517,0.99772,0.996782,0.9983,0.997899,0.998668
13.195,1.0,0.996902,0.998718,0.998517,0.99771,0.996782,0.998277,0.997862,0.998668
13.2,1.0,1.00254,0.99969,0.99912,0.997797,1.00012,0.99948,0.998985,0.999
13.205,1.0,1.00254,0.99969,0.99912,0.99779,1.00012,0.999508,0.998989,0.999004
13.21,1.0,1.00254,0.99969,0.99912,0.997782,1.00012,0.999537,0.998993,0.999007
13.215,1.0,1.00254,0.99969,0.99912,0.997776,1.00012,0.999565,0.998997,0.999011
13.22,1.0,0.996788,0.998603,0.99877,0.997749,0.998188,0.99879,0.998457,0.998825
13.225,1.0,0.996788,0.998603,0.99877,0.997742,0.998188,0.998785,0.998442,0.998827
13.23,1.0,0.996788,0.998603,0.99877,0.997735,0.998188,0.99878,0.998427,0.99883
13.235,1.0,0.996788,0.998603,0.99877,0.997728,0.998188,0.998775,0.998412,0.998832
13.24,1.0,0.997712,0.998725,0.998612,0.99772,0.997912,0.998467,0.998229,0.998738
13.245,1.0,0.997712,0.998725,0.998612,0.997713,0.997912,0.998449,0.998207,0.998739
13.25,1.0,0.997712,0.998725,0.998612,0.997705,0.997912,0.998431,0.998186,0.99874
13.255,1.0,0.997712,0.998725,0.998612,0.997697,0.997912,0.998413,0.998165,0.998741
13.26,1.0,1.004161,1.000106,0.999444,0.99782,1.001535,1.000045,0.999624,0.999206
13.265,1.0,1.004161,1.000106,0.999444,0.997817,1.001535,1.000096,0.999654,0.999213
13.27,1.0,1.004161,1.000106,0.999444,0.997813,1.001535,1.000147,0.999686,0.99922
13.275,1.0,1.004161,1.000106,0.999444,0.997809,1.001535,1.000198,0.999718,0.999226
13.28,1.0,1.003627,1.000263,1.000071,0.997922,1.002748,1.001215,1.000704,0.999609
13.285,1.0,1.003627,1.000263,1.000071,0.997922,1.002748,1.001307,1.000771,0.99962
13.29,1.0,1.003627,1.000263,1.000071,0.997921,1.002748,1.001398,1.000839,0.999631
13.295,1.0,1.003627,1.000263,1.000071,0.99792,1.002748,1.001489,1.000909,0.999642
13.3,1.0,1.003242,1.00028,1.000547,0.998026,1.003034,1.002056,1.001536,0.99996
13.305,1.0,1.003242,1.00028,1.000547,0.998028,1.003034,1.002167,1.001628,0.999975
13.31,1.0,1.003242,1.00028,1.000547,0.99803,1.003034,1.002278,1.001721,0.999989
13.315,1.0,1.003242,1.00028,1.000547,0.998032,1.003034,1.00239,1.001815,1.000004
13.32,1.0,1.008506,1.000479,1.001741,0.998243,1.006207,1.004219,1.003534,1.000745
13.325,1.0,1.008506,1.000479,1.001741,0.99825,1.006207,1.004402,1.003689,1.000767
13.33,1.0,1.008506,1.000479,1.001741,0.998257,1.006207,1.004585,1.003846,1.00079
13.335,1.0,1.008506,1.000479,1.001741,0.998265,1.006207,1.004768,1.004006,1.000813
13.34,1.0,0.998404,1.000586,1.00124,0.998275,1.001683,1.003078,1.00275,1.000628
13.345,1.0,0.998404,1.000586,1.00124,0.998281,1.001683,1.003182,1.002864,1.000648
13.35,1.0,0.998404,1.000586,1.00124,0.998288,1.001683,1.003287,1.00298,1.000668
13.355,1.0,0.998404,1.000586,1.00124,0.998296,1.001683,1.003392,1.003097,1.000689
13.36,1.0,0.998402,1.001028,1.000814,0.998305,0.99978,1.002039,1.002032,1.000512
13.365,1.0,0.998402,1.001028,1.000814,0.998313,0.99978,1.002083,1.00211,1.00053
13.37,1.0,0.998402,1.001028,1.000814,0.99832,0.99978,1.002127,1.00219,1.000548
13.375,1.0,0.998402,1.001028,1.000814,0.998327,0.99978,1.002171,1.00227,1.000566
13.38,1.0,0.996267,1.000965,1.000132,0.998293,0.997743,1.000513,1.000855,1.000215
13.385,1.0,0.996267,1.000965,1.000132,0.998299,0.997743,1.000486,1.000884,1.000229
13.39,1.0,0.996267,1.000965,1.000132,0.998307,0.997743,1.000458,1.000913,1.000244
13.395,1.0,0.996267,1.000965,1.000132,0.998313,0.997743,1.000431,1.000942,1.000259
13.4,1.0,1.008987,1.001609,1.00146,0.998533,1.004262,1.002859,1.002944,1.001019
13.405,1.0,1.008987,1.001609,1.00146,0.998544,1.004262,1.002935,1.003043,1.001041
13.41,1.0,1.008987,1.001609,1.00146,0.998555,1.004262,1.00301,1.003144,1.001063
13.415,1.0,1.008987,1.001609,1.00146,0.998567,1.004262,1.003085,1.003246,1.001086
13.42,1.0,0.997042,1.001635,1.000798,0.998549,1.000076,1.00141,1.001797,1.000761
13.425,1.0,0.997042,1.001635,1.000798,0.99856,1.000076,1.001413,1.001847,1.00078
13.43,1.0,0.997042,1.001635,1.000798,0.998571,1.000076,1.001415,1.001896,1.000799
13.435,1.0,0.997042,1.001635,1.000798,0.998582,1.000076,1.001417,1.001946,1.000818
13.44,1.0,0.993359,1.0012,0.999682,0.998489,0.996182,0.999113,0.999871,1.000197
13.445,1.0,0.993359,1.0012,0.999682,0.998498,0.996182,0.999019,0.999846,1.000209
13.45,1.0,0.993359,1.0012,0.999682,0.998507,0.996182,0.998925,0.999821,1.000221
13.455,1.0,0.993359,1.0012,0.999682,0.998516,0.996182,0.998831,0.999794,1.000233
13.46,1.0,1.002744,1.001058,1.000141,0.998609,0.999986,0.999883,1.000499,1.000459
13.465,1.0,1.002744,1.001058,1.000141,0.99862,0.999986,0.999837,1.000497,1.000474
13.47,1.0,1.002744,1.001058,1.000141,0.99863,0.999986,0.999791,1.000494,1.000488
13.475,1.0,1.002744,1.001058,1.000141,0.998641,0.999986,0.999745,1.000491,1.000502
13.48,1.0,0.999754,1.000671,1.000083,0.998674,0.999852,0.999714,1.000307,1.000451
13.485,1.0,0.999754,1.000671,1.000083,0.998686,0.999852,0.999669,1.000297,1.000465
13.49,1.0,0.999754,1.000671,1.000083,0.998698,0.999852,0.999623,1.000286,1.000479
13.495,1.0,0.999754,1.000671,1.000083,0.998709,0.999852,0.999578,1.000274,1.000493
13.5,1.0,0.995404,0.999887,0.999381,0.998654,0.997273,0.998351,0.999067,1.00007
13.505,1.0,0.995404,0.999887,0.999381,0.998664,0.997273,0.998256,0.999012,1.000079
13.51,1.0,0.995404,0.999887,0.999381,0.998673,0.997273,0.998162,0.998955,1.000087
13.515,1.0,0.995404,0.999887,0.999381,0.998683,0.997273,0.998067,0.998898,1.000096
13.52,1.0,0.99336,0.998372,0.998478,0.998585,0.995005,0.996653,0.997491,0.999527
13.525,1.0,0.99336,0.998372,0.998478,0.998592,0.995005,0.996503,0.997383,0.999529
13.53,1.0,0.99336,0.998372,0.998478,0.998599,0.995005,0.996353,0.997274,0.999531
13.535,1.0,0.99336,0.998372,0.998478,0.998606,0.995005,0.996203,0.997162,0.999533
13.54,1.0,0.997861,0.998318,0.998386,0.998598,0.99666,0.99657,0.997248,0.999392
13.545,1.0,0.997861,0.998318,0.998386,0.998604,0.99666,0.996442,0.99714,0.999392
13.55,1.0,0.997861,0.998318,0.998386,0.99861,0.99666,0.996313,0.997029,0.999392
13.555,1.0,0.997861,0.998318,0.998386,0.998616,0.99666,0.996185,0.996917,0.999392
13.56,1.0,0.997545,0.998232,0.99826,0.998601,0.997174,0.996482,0.996986,0.999234
13.565,1.0,0.997545,0.998232,0.99826,0.998606,0.997174,0.996372,0.996876,0.999232
13.57,1.0,0.997545,0.998232,0.99826,0.998612,0.997174,0.996261,0.996765,0.999231
13.575,1.0,0.997545,0.998232,0.99826,0.998618,0.997174,0.996151,0.996652,0.999229
13.58,1.0,0.999504,0.998556,0.998446,0.998642,0.998525,0.997031,0.997267,0.999252
13.585,1.0,0.999504,0.998556,0.998446,0.998649,0.998525,0.996962,0.997177,0.999251
13.59,1.0,0.999504,0.998556,0.998446,0.998656,0.998525,0.996893,0.997085,0.999251
13.595,1.0,0.999504,0.998556,0.998446,0.998665,0.998525,0.996824,0.996992,0.999251
13.6,1.0,1.001361,0.997793,0.998883,0.998726,1.000169,0.998072,0.997995,0.999432
13.605,1.0,1.001361,0.997793,0.998883,0.998736,1.000169,0.998058,0.997938,0.999435
13.61,1.0,1.001361,0.997793,0.998883,0.998745,1.000169,0.998044,0.997881,0.999437
13.615,1.0,1.001361,0.997793,0.998883,0.998754,1.000169,0.99803,0.997822,0.99944
13.62,1.0,1.007461,0.998835,1.00017,0.998938,1.004397,1.000718,1.000149,1.000129
13.625,1.0,1.007461,0.998835,1.00017,0.998951,1.004397,1.000816,1.000174,1.000139
13.63,1.0,1.007461,0.998835,1.00017,0.998966,1.004397,1.000915,1.0002,1.00015
13.635,1.0,1.007461,0.998835,1.00017,0.99898,1.004397,1.001014,1.000226,1.000161
13.64,1.0,0.997518,0.999251,0.999772,0.998964,1.000409,1.000084,0.99958,0.999944
13.645,1.0,0.997518,0.999251,0.999772,0.998978,1.000409,1.00014,0.999583,0.999952
13.65,1.0,0.997518,0.999251,0.999772,0.998991,1.000409,1.000196,0.999586,0.999961
13.655,1.0,0.997518,0.999251,0.999772,0.999005,1.000409,1.000252,0.99959,0.999969
13.66,1.0,0.999866,0.998963,0.999786,0.999036,1.000094,1.000181,0.999661,0.999968
13.665,1.0,0.999866,0.998963,0.999786,0.99905,1.000094,1.000232,0.999668,0.999977
13.67,1.0,0.999866,0.998963,0.999786,0.999065,1.000094,1.000282,0.999675,0.999986
13.675,1.0,0.999866,0.998963,0.999786,0.99908,1.000094,1.000333,0.999682,0.999995
13.68,1.0,1.00051,0.999039,0.999895,0.999123,1.000335,1.000419,0.999891,1.000047
13.685,1.0,1.00051,0.999039,0.999895,0.999138,1.000335,1.000471,0.999906,1.000057
13.69,1.0,1.00051,0.999039,0.999895,0.999153,1.000335,1.000523,0.999921,1.000066
13.695,1.0,1.00051,0.999039,0.999895,0.999169,1.000335,1.000575,0.999937,1.000075
13.7,1.0,0.996856,0.999184,0.999439,0.999138,0.998318,0.999549,0.999191,0.999809
13.705,1.0,0.996856,0.999184,0.999439,0.999154,0.998318,0.999555,0.99918,0.999816
13.71,1.0,0.996856,0.999184,0.999439,0.99917,0.998318,0.999562,0.99917,0.999825
13.715,1.0,0.996856,0.999184,0.999439,0.999187,0.998318,0.999569,0.999159,0.999833
13.72,1.0,1.002779,1.000126,0.99994,0.999277,1.000905,1.000493,1.000041,1.000094
13.725,1.0,1.002779,1.000126,0.99994,0.999296,1.000905,1.000538,1.000062,1.000107
13.73,1.0,1.002779,1.000126,0.99994,0.999315,1.000905,1.000583,1.000084,1.000119
13.735,1.0,1.002779,1.000126,0.99994,0.999334,1.000905,1.000628,1.000105,1.000131
13.74,1.0,0.992597,0.9996,0.998839,0.999218,0.996088,0.998363,0.998275,0.999498
13.745,1.0,0.992597,0.9996,0.998839,0.999233,0.996088,0.998312,0.998231,0.999503
13.75,1.0,0.992597,0.9996,0.998839,0.999249,0.996088,0.99826,0.998188,0.999508
13.755,1.0,0.992597,0.9996,0.998839,0.999266,0.996088,0.998209,0.998143,0.999513
13.76,1.0,1.004617,1.000307,0.999705,0.999389,1.001033,1.000006,0.999702,0.999955
13.765,1.0,1.004617,1.000307,0.999705,0.999409,1.001033,1.000031,0.999714,0.999966
13.77,1.0,1.004617,1.000307,0.999705,0.999428,1.001033,1.000057,0.999725,0.999977
13.775,1.0,1.004617,1.000307,0.999705,0.999447,1.001033,1.000083,0.999738,0.999988
13.78,1.0,1.002231,1.00058,1.000084,0.999522,1.001728,1.000716,1.00036,1.00019
13.785,1.0,1.002231,1.00058,1.000084,0.999542,1.001728,1.000767,1.000395,1.000203
13.79,1.0,1.002231,1.00058,1.000084,0.999562,1.001728,1.000819,1.00043,1.000215
13.795,1.0,1.002231,1.00058,1.000084,0.999582,1.001728,1.00087,1.000465,1.000228
13.8,1.0,0.99836,1.00028,0.999826,0.999577,0.999775,1.000188,0.999975,1.000079
