t_s,roll_madgwick,roll_mahony,roll_simple_kf,roll_ekf,roll_ekf9state,roll_complementary,roll_lowpass,roll_highpass
11.335,29.843,29.9795,29.8123,29.6242,30.0108,29.8016,29.3,-0.0545
11.34,29.8533,29.9828,29.8281,29.7024,30.0113,29.8224,29.5438,-0.0563
11.345,29.8672,29.9905,29.8504,29.7916,30.0158,29.8501,29.782,-0.0547
11.35,29.8829,30.0022,29.8839,29.9157,30.0226,29.8911,30.0817,-0.0523
11.355,29.8979,30.0075,29.8961,29.954,30.0263,29.9057,30.1451,-0.0499
11.36,29.8886,30.0029,29.882,29.8994,30.0238,29.8886,29.9834,-0.0502
11.365,29.8755,29.9991,29.8671,29.8405,30.0226,29.8705,29.8237,-0.0489
11.37,29.8906,30.0095,29.9015,29.9721,30.0275,29.9129,30.148,-0.0488
11.375,29.9043,30.0155,29.918,30.0263,30.0311,29.9328,30.2511,-0.0473
11.38,29.9192,30.0204,29.9331,30.0751,30.0337,29.951,30.3355,-0.0467
11.385,29.9289,30.0224,29.9384,30.0853,30.0349,29.9571,30.3199,-0.0462
11.39,29.9458,30.0285,29.9545,30.132,30.0386,29.9761,30.3952,-0.0445
11.395,29.9631,30.0339,29.9655,30.1541,30.0427,29.9884,30.4031,-0.0415
11.4,29.9601,30.0346,29.9604,30.1139,30.0448,29.9809,30.2597,-0.0382
11.405,29.9634,30.0365,29.9652,30.1212,30.0459,29.9863,30.2545,-0.0376
11.41,29.9671,30.037,29.9671,30.1187,30.046,29.9881,30.2283,-0.0377
11.415,29.979,30.04,29.9825,30.1736,30.0462,30.007,30.352,-0.0402
11.42,29.9687,30.0324,29.9646,30.103,30.0409,29.9852,30.1597,-0.0433
11.425,29.9575,30.0274,29.9549,30.066,30.037,29.9735,30.0674,-0.0462
11.43,29.9433,30.0218,29.939,30.0025,30.0337,29.9539,29.914,-0.0473
11.435,29.951,30.0236,29.9445,30.019,30.0346,29.9604,29.9674,-0.0471
11.44,29.951,30.0244,29.9448,30.0129,30.0355,29.9602,29.9576,-0.0461
11.445,29.9361,30.0136,29.9085,29.8722,30.0305,29.9156,29.6207,-0.0457
11.45,29.9483,30.0243,29.9497,30.0361,30.0342,29.9666,30.0655,-0.0482
11.455,29.9447,30.0238,29.9486,30.0273,30.0337,29.9649,30.0401,-0.0484
11.46,29.9582,30.0335,29.985,30.1638,30.0374,30.0094,30.3767,-0.0504
11.465,29.9563,30.0315,29.9834,30.1525,30.0351,30.0073,30.3225,-0.0527
11.47,29.9451,30.0319,29.9791,30.1186,30.0365,30.0008,30.2086,-0.0503
11.475,29.9448,30.0333,29.9777,30.0974,30.0385,29.9979,30.1375,-0.0478
11.48,29.9336,30.0274,29.9518,29.985,30.0371,29.9651,29.8496,-0.0449
11.485,29.9503,30.0403,29.9844,30.0932,30.0455,30.0037,30.1251,-0.0407
11.49,29.9581,30.0443,29.9921,30.1089,30.0485,30.0121,30.1536,-0.0384
11.495,29.9545,30.0463,29.9904,30.0851,30.0512,30.0086,30.0808,-0.035
11.5,29.9393,30.0337,29.9536,29.9468,30.0441,29.9636,29.7474,-0.037
11.505,29.944,30.0375,29.9621,29.9742,30.0467,29.9735,29.8401,-0.0352
11.51,29.9299,30.0234,29.9129,29.7861,30.0405,29.9129,29.3968,-0.0339
11.515,29.9471,30.0341,29.9425,29.8986,30.0469,29.9488,29.7246,-0.0313
11.52,29.9368,30.0314,29.9225,29.8137,30.048,29.9234,29.5319,-0.0265
11.525,29.9387,30.0325,29.9246,29.8269,30.049,29.9261,29.6044,-0.0256
11.53,29.9281,30.0247,29.9066,29.7753,30.0436,29.9051,29.5187,-0.0288
11.535,29.9416,30.0393,29.9592,29.9859,30.0496,29.97,30.0771,-0.0306
11.54,29.958,30.0488,29.9832,30.0654,30.0558,29.9984,30.2508,-0.0275
11.545,29.9633,30.0502,29.9852,30.065,30.0569,30.0003,30.2197,-0.0265
11.55,29.9559,30.046,29.9766,30.0341,30.0537,29.99,30.1263,-0.0288
11.555,29.942,30.0382,29.9478,29.9186,30.0507,29.9542,29.8264,-0.0273
11.56,29.9517,30.0441,29.9768,30.0407,30.0512,29.9905,30.1487,-0.0315
11.565,29.9667,30.0529,30.0026,30.1292,30.0561,30.0213,30.3461,-0.0301
11.57,29.9631,30.049,29.9989,30.118,30.0521,30.0171,30.2953,-0.0342
11.575,29.97,30.0485,29.9997,30.1164,30.0512,30.0178,30.2673,-0.0353
11.58,29.9773,30.0524,30.0186,30.1867,30.0515,30.0408,30.4236,-0.0381
11.585,29.9913,30.0576,30.035,30.2362,30.054,30.06,30.5088,-0.038
11.59,30.0027,30.0642,30.0605,30.3227,30.0562,30.0905,30.6838,-0.0398
11.595,29.996,30.0604,30.048,30.259,30.0542,30.0742,30.4745,-0.0401
11.6,30.0006,30.0637,30.0572,30.277,30.056,30.0841,30.485,-0.0396
11.605,30.0104,30.066,30.0694,30.3138,30.056,30.0984,30.5492,-0.0419
11.61,29.9974,30.0625,30.0577,30.2536,30.0542,30.0829,30.367,-0.0421
11.615,30.0104,30.0716,30.0761,30.2951,30.0611,30.1031,30.4406,-0.0373
11.62,30.0167,30.0728,30.0841,30.3151,30.0607,30.1121,30.4726,-0.0394
11.625,30.0201,30.0753,30.0866,30.3023,30.063,30.1134,30.4128,-0.0373
11.63,30.0095,30.075,30.0782,30.2473,30.0644,30.1012,30.2549,-0.0343
11.635,30.0179,30.0809,30.0879,30.2604,30.0692,30.111,30.2768,-0.0305
11.64,30.0059,30.0767,30.0676,30.1647,30.0686,30.0845,30.0343,-0.0279
11.645,30.0005,30.0771,30.0666,30.1513,30.0692,30.0822,30.0194,-0.0272
11.65,29.9913,30.0744,30.0463,30.0554,30.0704,30.0555,29.7933,-0.0224
11.655,29.9732,30.059,30.0025,29.8986,30.0614,30.0022,29.4559,-0.0255
11.66,29.9725,30.0573,30.0011,29.9048,30.0596,30.0008,29.5419,-0.0275
11.665,29.9845,30.0616,30.012,29.9474,30.0622,30.0137,29.6978,-0.0262
11.67,29.9977,30.0722,30.0434,30.064,30.068,30.0514,30.0176,-0.0248
11.675,30.0029,30.0726,30.053,30.1078,30.0663,30.0634,30.1402,-0.0285
11.68,30.0017,30.0741,30.0507,30.0868,30.0686,30.0594,30.0773,-0.0257
11.685,30.0148,30.09,30.1075,30.3015,30.0749,30.1285,30.6096,-0.0279
11.69,30.0224,30.092,30.1195,30.339,30.0745,30.1425,30.6612,-0.0305
11.695,30.0353,30.0949,30.1292,30.3609,30.0756,30.1531,30.6679,-0.0311
11.7,30.0466,30.1048,30.1674,30.4945,30.0788,30.1989,30.9557,-0.034
11.705,30.0411,30.1046,30.159,30.4311,30.0803,30.1861,30.7246,-0.0311
11.71,30.0548,30.1077,30.1705,30.4573,30.0812,30.1988,30.7473,-0.0322
11.715,30.0412,30.1016,30.1498,30.3596,30.0782,30.1719,30.4652,-0.0325
11.72,30.0483,30.1016,30.1618,30.404,30.0753,30.1863,30.5712,-0.0382
11.725,30.0397,30.0981,30.1549,30.3667,30.0723,30.1767,30.4606,-0.0408
11.73,30.0238,30.0971,30.1521,30.3416,30.0716,30.1719,30.3866,-0.0414
11.735,30.0098,30.0923,30.1321,30.248,30.0701,30.1457,30.1475,-0.0401
11.74,30.0153,30.0946,30.1357,30.248,30.0718,30.1485,30.1599,-0.0389
11.745,30.0183,30.0975,30.1377,30.2379,30.0747,30.1491,30.1418,-0.0361
11.75,30.0338,30.1037,30.1537,30.2847,30.0783,30.1671,30.2675,-0.0347
11.755,30.044,30.1114,30.1848,30.3981,30.0804,30.2044,30.5549,-0.0377
11.76,30.059,30.1275,30.2321,30.5528,30.0892,30.2601,30.906,-0.0359
11.765,30.0693,30.1336,30.2456,30.5729,30.0931,30.2739,30.8975,-0.0338
11.77,30.0849,30.1397,30.2579,30.5865,30.0975,30.2861,30.8759,-0.0311
11.775,30.0981,30.1461,30.2799,30.6471,30.1001,30.3111,30.9838,-0.0323
11.78,30.087,30.1438,30.2608,30.5361,30.1013,30.2844,30.6519,-0.0282
11.785,30.071,30.1381,30.2417,30.4444,30.0984,30.2591,30.4114,-0.0288
11.79,30.077,30.1377,30.2462,30.4528,30.0965,30.2634,30.4444,-0.032
11.795,30.0901,30.1488,30.2777,30.5497,30.1027,30.2997,30.6799,-0.0307
11.8,30.1014,30.1524,30.2866,30.5595,30.1049,30.3082,30.6832,-0.0301
11.805,30.1147,30.1555,30.2973,30.5799,30.1059,30.3192,30.7169,-0.0312
11.81,30.1351,30.1746,30.3443,30.7169,30.1181,30.3731,31.0187,-0.0254
11.815,30.1298,30.173,30.3353,30.652,30.118,30.3592,30.8129,-0.0247
11.82,30.1163,30.1674,30.3103,30.5276,30.1165,30.3258,30.4799,-0.0228
11.825,30.1307,30.1755,30.3244,30.5486,30.1229,30.3398,30.5278,-0.0181
11.83,30.1314,30.1764,30.3238,30.5254,30.1235,30.3368,30.4729,-0.0176
11.835,30.1393,30.1786,30.3314,30.5386,30.1241,30.3441,30.5155,-0.0186
11.84,30.1561,30.1846,30.3447,30.5645,30.128,30.3578,30.5779,-0.0167
11.845,30.1675,30.1879,30.356,30.5904,30.1292,30.3695,30.642,-0.0179
11.85,30.167,30.1886,30.3522,30.5509,30.1303,30.3622,30.534,-0.0163
11.855,30.1598,30.1837,30.3327,30.458,30.1283,30.336,30.3078,-0.0157
11.86,30.1623,30.1868,30.334,30.4416,30.1314,30.335,30.2835,-0.0129
11.865,30.1732,30.1931,30.3571,30.5211,30.1336,30.3618,30.5065,-0.0148
11.87,30.185,30.197,30.3752,30.5813,30.1339,30.3824,30.6632,-0.0181
11.875,30.1687,30.1887,30.3479,30.4629,30.1296,30.3471,30.3636,-0.0191
11.88,30.1723,30.1896,30.3492,30.4557,30.1301,30.3469,30.3615,-0.0194
11.885,30.1766,30.1903,30.3538,30.4655,30.1297,30.3509,30.404,-0.0213
11.89,30.1611,30.1744,30.3003,30.2537,30.1222,30.2838,29.8954,-0.0217
11.895,30.1667,30.1793,30.3074,30.2701,30.1261,30.2906,29.9822,-0.0187
11.9,30.1619,30.1768,30.2993,30.2392,30.1245,30.2795,29.9517,-0.0195
11.905,30.1524,30.1719,30.2846,30.187,30.1216,30.2607,29.8703,-0.0209
11.91,30.1383,30.1581,30.2355,30.0026,30.1156,30.1996,29.4644,-0.0201
11.915,30.1289,30.1554,30.2284,29.9904,30.1136,30.1907,29.5182,-0.0215
11.92,30.1469,30.1658,30.2549,30.0931,30.1201,30.2221,29.8341,-0.0187
11.925,30.1607,30.1721,30.2748,30.1749,30.1229,30.2459,30.0742,-0.0192
11.93,30.1672,30.1707,30.2739,30.1793,30.1212,30.2443,30.1053,-0.0215
11.935,30.162,30.1678,30.2569,30.1107,30.1214,30.2223,29.9428,-0.019
11.94,30.1477,30.1645,30.2492,30.0925,30.1189,30.2127,29.9279,-0.021
11.945,30.1307,30.1482,30.2012,29.9272,30.1098,30.1543,29.5548,-0.0241
11.95,30.144,30.1535,30.2211,30.0203,30.1114,30.179,29.8427,-0.0259
11.955,30.1308,30.1499,30.2079,29.9801,30.1098,30.1627,29.771,-0.0259
11.96,30.1468,30.1551,30.2193,30.0283,30.1133,30.176,29.9159,-0.024
11.965,30.1583,30.1674,30.2597,30.1895,30.1188,30.2253,30.3292,-0.0246
11.97,30.173,30.1721,30.2744,30.2456,30.121,30.2427,30.4462,-0.0249
11.975,30.1659,30.1668,30.2676,30.2329,30.1157,30.2349,30.3977,-0.0304
11.98,30.1549,30.1609,30.2498,30.1679,30.1123,30.2127,30.2169,-0.0317
11.985,30.1692,30.1641,30.2603,30.2102,30.1135,30.2252,30.3147,-0.0325
11.99,30.1559,30.1565,30.233,30.1067,30.1103,30.1912,30.0451,-0.0323
11.995,30.1744,30.1641,30.2493,30.1631,30.1156,30.21,30.1855,-0.0292
12.0,30.1579,30.162,30.2436,30.1464,30.1141,30.2029,30.144,-0.0303
12.005,30.1495,30.1561,30.226,30.087,30.1105,30.1813,30.0022,-0.0318
12.01,30.1315,30.1448,30.1947,29.9838,30.1037,30.1437,29.7692,-0.0349
12.015,30.1431,30.1501,30.2069,30.0348,30.1073,30.1583,29.9224,-0.0332
12.02,30.1527,30.1516,30.2166,30.086,30.1068,30.1707,30.0706,-0.0358
12.025,30.1568,30.1538,30.2208,30.1051,30.1081,30.1757,30.1185,-0.0352
12.03,30.1648,30.1523,30.2211,30.1177,30.106,30.1764,30.1537,-0.0381
12.035,30.1806,30.1607,30.2436,30.2006,30.111,30.2034,30.3478,-0.0365
12.04,30.1806,30.1635,30.2417,30.1816,30.1144,30.1999,30.2697,-0.0325
12.045,30.176,30.1601,30.2293,30.1352,30.1132,30.1843,30.1428,-0.0325
12.05,30.1844,30.1661,30.2478,30.2078,30.1162,30.2069,30.32,-0.0327
12.055,30.1744,30.1665,30.2374,30.1556,30.1189,30.1929,30.1652,-0.0283
12.06,30.1782,30.1699,30.2471,30.1934,30.1207,30.2045,30.2565,-0.0283
12.065,30.1686,30.1715,30.2461,30.1837,30.1228,30.2025,30.2185,-0.0262
12.07,30.1835,30.1751,30.2544,30.213,30.125,30.2122,30.2829,-0.0254
12.075,30.1976,30.1811,30.2731,30.2828,30.1278,30.2348,30.4437,-0.0256
12.08,30.2042,30.1855,30.2868,30.3307,30.1299,30.2512,30.5379,-0.026
12.085,30.1987,30.1831,30.2813,30.3082,30.1279,30.2442,30.4559,-0.0278
12.09,30.1911,30.1849,30.2803,30.2929,30.13,30.242,30.3913,-0.0256
12.095,30.1966,30.1847,30.2835,30.3062,30.129,30.2457,30.4143,-0.0279
12.1,30.2119,30.1937,30.3059,30.3784,30.1346,30.2721,30.5695,-0.0257
12.105,30.2075,30.1916,30.3002,30.352,30.1332,30.2647,30.4794,-0.027
12.11,30.1931,30.1834,30.2747,30.253,30.1288,30.2332,30.2214,-0.0284
12.115,30.1825,30.1799,30.2523,30.1557,30.1294,30.2045,29.979,-0.0244
12.12,30.1798,30.1787,30.2495,30.1509,30.1285,30.2013,29.9963,-0.0255
12.125,30.166,30.1698,30.2192,30.041,30.1244,30.1643,29.7513,-0.0258
12.13,30.1801,30.1782,30.2481,30.1603,30.1279,30.2,30.089,-0.0268
12.135,30.1884,30.1816,30.2575,30.1976,30.1297,30.2114,30.1907,-0.0268
12.14,30.1764,30.1762,30.2323,30.0965,30.1287,30.1799,29.9385,-0.0241
12.145,30.1936,30.1849,30.2528,30.1711,30.1344,30.2045,30.1382,-0.0213
12.15,30.1865,30.185,30.2491,30.1558,30.1352,30.1996,30.103,-0.0202
12.155,30.1843,30.1833,30.2417,30.1305,30.1348,30.1906,30.0484,-0.02
12.16,30.1897,30.1845,30.2428,30.1367,30.1358,30.1918,30.0746,-0.0194
12.165,30.1902,30.1839,30.2438,30.1494,30.1347,30.1936,30.1191,-0.0212
12.17,30.1778,30.1749,30.2102,30.0237,30.1313,30.1524,29.8137,-0.0201
12.175,30.1705,30.1677,30.1855,29.9405,30.1281,30.1226,29.6413,-0.0202
12.18,30.1696,30.1684,30.1847,29.9488,30.129,30.1223,29.7049,-0.0194
12.185,30.1565,30.1622,30.1585,29.8573,30.1274,30.0905,29.5127,-0.0171
12.19,30.1652,30.1684,30.1716,29.9161,30.1318,30.1069,29.7023,-0.0144
12.195,30.1812,30.1743,30.1841,29.9702,30.136,30.1225,29.8607,-0.0118
12.2,30.1686,30.1681,30.1626,29.901,30.1332,30.0969,29.7077,-0.0118
12.205,30.1551,30.1625,30.1495,29.8746,30.1293,30.0825,29.678,-0.0144
12.21,30.1593,30.1642,30.1583,29.9276,30.1293,30.0946,29.8409,-0.016
12.215,30.1486,30.1661,30.1549,29.9175,30.1323,30.0905,29.8204,-0.0122
12.22,30.1615,30.174,30.1754,30.0024,30.1371,30.1161,30.0384,-0.0102
12.225,30.171,30.1723,30.1778,30.0314,30.1344,30.1207,30.1129,-0.0141
12.23,30.1747,30.1749,30.1826,30.0536,30.1363,30.127,30.1522,-0.0129
12.235,30.1853,30.1775,30.1908,30.0911,30.1375,30.1376,30.2298,-0.0131
12.24,30.1731,30.1704,30.1601,29.9733,30.1358,30.1001,29.9142,-0.0103
12.245,30.1843,30.1741,30.1736,30.0369,30.1371,30.1177,30.0809,-0.0112
12.25,30.181,30.1723,30.1701,30.0353,30.1355,30.1145,30.0738,-0.0128
12.255,30.182,30.1723,30.1722,30.0534,30.1349,30.118,30.1149,-0.014
12.26,30.1836,30.1729,30.1743,30.0685,30.1349,30.1213,30.1439,-0.0145
12.265,30.1807,30.1703,30.1577,30.0028,30.1355,30.101,29.9642,-0.0112
12.27,30.1657,30.1658,30.1418,29.9521,30.1334,30.0826,29.8462,-0.0112
12.275,30.1792,30.1763,30.1781,30.1015,30.1379,30.128,30.2299,-0.0122
12.28,30.1691,30.1737,30.1665,30.0587,30.1373,30.1142,30.1036,-0.0112
12.285,30.1803,30.175,30.1792,30.1232,30.1358,30.1313,30.2637,-0.0153
12.29,30.1935,30.177,30.1899,30.171,30.1357,30.1453,30.3645,-0.0174
12.295,30.1895,30.1795,30.1906,30.1657,30.1385,30.146,30.3163,-0.0147
12.3,30.2002,30.1825,30.2004,30.2034,30.1399,30.1584,30.3865,-0.015
12.305,30.1862,30.1751,30.1746,30.1042,30.1367,30.1271,30.1157,-0.0148
12.31,30.1966,30.1765,30.1815,30.1371,30.1367,30.1364,30.1977,-0.0162
12.315,30.1871,30.1707,30.1703,30.1075,30.132,30.1241,30.1253,-0.0201
12.32,30.171,30.1622,30.1485,30.0364,30.1266,30.0986,29.9553,-0.0231
12.325,30.1853,30.1748,30.1873,30.1853,30.133,30.1465,30.3305,-0.0223
12.33,30.1698,30.1658,30.1619,30.0952,30.1278,30.1164,30.0931,-0.0245
12.335,30.1672,30.1636,30.1598,30.0971,30.1255,30.1148,30.1041,-0.0271
12.34,30.1843,30.1685,30.1709,30.1363,30.1289,30.1285,30.1948,-0.0253
12.345,30.1778,30.1665,30.161,30.0974,30.1286,30.1166,30.0884,-0.0243
12.35,30.1795,30.1648,30.1636,30.1205,30.1259,30.1212,30.155,-0.0281
12.355,30.164,30.1624,30.1557,30.0935,30.1247,30.1121,30.0847,-0.0285
12.36,30.1706,30.164,30.1592,30.1083,30.1257,30.1168,30.1215,-0.0282
12.365,30.1599,30.1572,30.146,30.0725,30.1203,30.1021,30.0416,-0.0324
12.37,30.1443,30.1486,30.1277,30.0208,30.1139,30.0814,29.9305,-0.0371
12.375,30.1527,30.1506,30.136,30.0603,30.1144,30.0924,30.0431,-0.0381
12.38,30.1542,30.151,30.1396,30.0812,30.1139,30.0977,30.1,-0.0395
12.385,30.1655,30.1568,30.1597,30.1613,30.1162,30.123,30.2952,-0.0403
12.39,30.1505,30.1467,30.1247,30.028,30.1119,30.0805,29.9479,-0.0399
12.395,30.1539,30.1507,30.1288,30.0386,30.1158,30.0854,29.9772,-0.0362
12.4,30.1403,30.1506,30.1243,30.0221,30.1167,30.0801,29.9424,-0.0346
12.405,30.137,30.1515,30.1248,30.0275,30.1176,30.0813,29.9658,-0.0338
12.41,30.1212,30.1456,30.1088,29.978,30.114,30.0629,29.8579,-0.0356
12.415,30.103,30.1386,30.0919,29.9304,30.1093,30.0437,29.7661,-0.0384
12.42,30.0924,30.1349,30.0758,29.8759,30.1085,30.0247,29.6538,-0.0369
12.425,30.0781,30.1302,30.0576,29.8177,30.107,30.0034,29.5424,-0.0359
12.43,30.0682,30.1271,30.0428,29.7727,30.1067,29.9863,29.4688,-0.0339
12.435,30.0568,30.1281,30.0379,29.7623,30.1091,29.981,29.4809,-0.0304
12.44,30.0553,30.127,30.0365,29.778,30.1081,29.9811,29.5638,-0.0314
12.445,30.0719,30.1308,30.0461,29.827,30.1106,29.9939,29.7129,-0.0301
12.45,30.0553,30.12,30.0224,29.7674,30.1029,29.9676,29.5961,-0.0353
12.455,30.0396,30.109,29.9927,29.6808,30.0964,29.9335,29.4161,-0.0381
12.46,30.0381,30.109,29.9889,29.683,30.0974,29.9303,29.4569,-0.0363
12.465,30.0426,30.1119,29.9989,29.7413,30.0988,29.9443,29.6335,-0.0364
12.47,30.0368,30.1125,29.9949,29.7366,30.1006,29.9405,29.632,-0.0337
12.475,30.027,30.1044,29.9729,29.6775,30.0959,29.9158,29.5073,-0.0356
12.48,30.0461,30.1174,30.0071,29.8156,30.104,29.9587,29.8614,-0.0318
12.485,30.0334,30.1088,29.9773,29.7155,30.1004,29.9237,29.6081,-0.031
12.49,30.0408,30.1125,29.9822,29.7432,30.1039,29.9307,29.6844,-0.0278
12.495,30.0369,30.1096,29.9789,29.7544,30.1013,29.9289,29.7264,-0.0303
12.5,30.0187,30.095,29.9483,29.6767,30.0905,29.8951,29.5576,-0.0378
12.505,30.0193,30.0975,29.95,29.6939,30.0933,29.8983,29.6106,-0.0347
12.51,30.0087,30.0967,29.9375,29.6529,30.0954,29.884,29.5123,-0.0301
12.515,29.9989,30.0915,29.9295,29.6535,30.0911,29.8771,29.5433,-0.0338
12.52,29.9945,30.0906,29.9239,29.6484,30.0914,29.872,29.544,-0.0323
12.525,29.9788,30.0828,29.9002,29.5814,30.0875,29.8452,29.397,-0.0329
12.53,29.9933,30.0886,29.9166,29.6618,30.091,29.8672,29.6179,-0.0314
12.535,29.9818,30.0806,29.8836,29.5488,30.089,29.8284,29.3407,-0.0282
12.54,29.9884,30.0848,29.8906,29.5899,30.0928,29.8385,29.4643,-0.0247
12.545,29.9993,30.0956,29.9254,29.74,30.0981,29.8831,29.8495,-0.024
12.55,29.9861,30.0912,29.9067,29.6789,30.0972,29.8617,29.6784,-0.0219
12.555,30.0035,30.0984,29.9263,29.7641,30.1016,29.8873,29.8824,-0.0198
12.56,30.0158,30.1077,29.9567,29.8901,30.1059,29.9261,30.1724,-0.0195
12.565,30.0187,30.1132,29.9617,29.8991,30.1117,29.9324,30.1384,-0.0135
12.57,30.0035,30.1087,29.9492,29.8608,30.1093,29.9188,30.0105,-0.0142
12.575,29.9898,30.1042,29.9377,29.8292,30.1066,29.9066,29.9133,-0.0153
12.58,29.9748,30.0983,29.9196,29.7719,30.1037,29.8862,29.761,-0.0155
12.585,29.9778,30.0989,29.9229,29.7974,30.1038,29.892,29.8257,-0.0158
12.59,29.9713,30.0995,29.9203,29.7921,30.1054,29.89,29.8029,-0.0134
12.595,29.9874,30.1184,29.9765,30.0054,30.1155,29.9596,30.3176,-0.0106
12.6,29.9963,30.1231,30.0047,30.126,30.1148,29.9963,30.5782,-0.0159
12.605,29.9801,30.1195,29.9954,30.0878,30.1127,29.9859,30.419,-0.0168
12.61,29.9798,30.1205,29.9899,30.0525,30.1152,29.979,30.2741,-0.0129
12.615,29.9634,30.1137,29.9732,29.9949,30.1109,29.9601,30.105,-0.0152
12.62,29.9531,30.1127,29.9634,29.9503,30.1121,29.9484,29.972,-0.0121
12.625,29.9336,30.1015,29.9367,29.865,30.1048,29.9178,29.7696,-0.0162
12.63,29.9482,30.1109,29.9627,29.9629,30.1103,29.9503,30.018,-0.0138
12.635,29.9431,30.1086,29.9584,29.9525,30.1086,29.9464,29.987,-0.015
12.64,29.9319,30.1051,29.9444,29.8994,30.1078,29.9301,29.8486,-0.0136
12.645,29.9249,30.1005,29.9241,29.8221,30.1071,29.906,29.6609,-0.011
12.65,29.9162,30.0946,29.8941,29.7063,30.107,29.8698,29.3903,-0.0061
12.655,29.9317,30.1063,29.9239,29.8212,30.1145,29.9069,29.7095,-0.0019
12.66,29.9397,30.1099,29.9355,29.8729,30.1165,29.9224,29.8514,-0.0014
12.665,29.9241,30.1043,29.9268,29.8578,30.1117,29.9139,29.8268,-0.0053
12.67,29.9344,30.1108,29.9587,29.9958,30.1124,29.955,30.1789,-0.0094
12.675,29.9225,30.1087,29.9487,29.9544,30.1124,29.9434,30.0462,-0.0078
12.68,29.9285,30.1111,29.9559,29.9822,30.1137,29.9531,30.0994,-0.0073
12.685,29.9101,30.0941,29.9087,29.8159,30.1041,29.8971,29.6825,-0.0107
12.69,29.924,30.0982,29.9224,29.8756,30.106,29.9151,29.8481,-0.0104
12.695,29.9263,30.1005,29.9237,29.8778,30.1087,29.9171,29.8505,-0.0073
12.7,29.9391,30.0996,29.9233,29.8841,30.1079,29.9179,29.8716,-0.008
12.705,29.9235,30.0924,29.9093,29.8477,30.1025,29.9028,29.7931,-0.0118
12.71,29.9115,30.0926,29.9034,29.8241,30.1043,29.8962,29.7359,-0.0086
12.715,29.8939,30.0856,29.8866,29.7755,30.0999,29.8774,29.6353,-0.0108
12.72,29.8923,30.0846,29.8848,29.7803,30.0992,29.8767,29.6687,-0.0111
12.725,29.91,30.0931,29.9072,29.8661,30.1046,29.9047,29.8888,-0.0082
12.73,29.8982,30.0887,29.895,29.8276,30.1023,29.8911,29.7925,-0.0087
12.735,29.8858,30.0785,29.8672,29.7372,30.0964,29.8588,29.5809,-0.0108
12.74,29.8681,30.0679,29.8417,29.6635,30.0896,29.83,29.432,-0.0143
12.745,29.8512,30.0582,29.8213,29.6146,30.0827,29.8077,29.3572,-0.0187
12.75,29.8495,30.0588,29.8195,29.6191,30.0842,29.8069,29.4014,-0.0164
12.755,29.8642,30.0686,29.8538,29.7651,30.0884,29.8506,29.7924,-0.0167
12.76,29.8522,30.0676,29.8443,29.7301,30.0896,29.8396,29.6952,-0.0135
12.765,29.8635,30.0707,29.8512,29.7617,30.092,29.8491,29.7731,-0.0114
12.77,29.8791,30.0771,29.8707,29.8412,30.0954,29.8741,29.9635,-0.0103
12.775,29.8891,30.0744,29.8716,29.8602,30.0921,29.8771,30.0,-0.014
12.78,29.9005,30.081,29.9005,29.9797,30.0937,29.914,30.2778,-0.0166
12.785,29.9091,30.0839,29.9181,30.0523,30.0933,29.9369,30.4178,-0.0197
12.79,29.9192,30.0907,29.9351,30.1029,30.0977,29.9576,30.4809,-0.0171
12.795,29.9318,30.0936,29.9423,30.1186,30.0997,29.9664,30.4598,-0.0158
12.8,29.9321,30.0933,29.9448,30.1226,30.0988,29.97,30.4216,-0.0171
12.805,29.9492,30.1028,29.9709,30.2044,30.1045,30.0015,30.5712,-0.0145
12.81,29.94,30.1006,29.958,30.1364,30.1049,29.9851,30.3436,-0.0119
12.815,29.9483,30.1054,29.9713,30.173,30.1078,30.001,30.399,-0.0105
12.82,29.966,30.1115,29.9866,30.2134,30.1119,30.0192,30.4585,-0.0082
12.825,29.9766,30.1149,29.9998,30.2525,30.1129,30.0353,30.5193,-0.0089
12.83,29.9907,30.122,30.0212,30.315,30.1168,30.0608,30.6298,-0.0078
12.835,29.9991,30.1196,30.0278,30.3395,30.1123,30.0697,30.6569,-0.014
12.84,29.988,30.1143,30.0191,30.2987,30.1079,30.0593,30.5179,-0.0178
12.845,30.006,30.1196,30.0305,30.3173,30.1118,30.072,30.5243,-0.0151
12.85,30.0119,30.1184,30.0331,30.3177,30.1096,30.0751,30.5008,-0.0179
12.855,29.9984,30.1142,30.0196,30.2505,30.1077,30.0579,30.3089,-0.018
12.86,30.0053,30.114,30.024,30.2591,30.1064,30.0632,30.3263,-0.0201
12.865,29.9959,30.1139,30.016,30.2058,30.1083,30.052,30.1777,-0.0167
12.87,29.9789,30.1031,29.9907,30.1122,30.101,30.0216,29.9629,-0.021
12.875,29.9798,30.1029,29.993,30.1177,30.1002,30.0244,30.0013,-0.0222
12.88,29.9824,30.1031,29.9979,30.1343,30.0994,30.0306,30.0632,-0.0239
12.885,29.9678,30.0978,29.9829,30.0731,30.0965,30.0121,29.9261,-0.0248
12.89,29.9567,30.0979,29.976,30.0339,30.0984,30.0027,29.8445,-0.0214
12.895,29.9548,30.0973,29.971,30.0089,30.0988,29.9962,29.8083,-0.02
12.9,29.9375,30.0891,29.9492,29.9319,30.0941,29.97,29.6546,-0.0219
12.905,29.9218,30.0805,29.9224,29.836,30.0898,29.9376,29.4623,-0.0224
